plu_code,language_code,category,commodity,variety,size_label,scientific_name,display_name
4838,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4838,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4838,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4839,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4839,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4839,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4840,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4840,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4840,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4841,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4841,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4841,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4842,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4842,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4842,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4843,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4843,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4843,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4844,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4844,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4844,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4845,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4845,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4845,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4846,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4846,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4846,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4847,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4847,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4847,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4848,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4848,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4848,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4849,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4849,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4849,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4850,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4850,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4850,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4851,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4851,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4851,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4852,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4852,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4852,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4853,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4853,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4853,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4854,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4854,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4854,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4855,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4855,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4855,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4856,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4856,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4856,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4857,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4857,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4857,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4858,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4858,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4858,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4859,EN,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,,Retailer Assigned Other Vegetables
4859,ES,Vegetables,Otras Vegetales,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Vegetales
4859,FR,Vegetables,Autres Légumes,Codes Assignés Aux Détaillants,,,Codes Assignés Aux Détaillants Autres Légumes
4860,EN,Dried Fruits,Apple Slices,Dried,All Sizes,,Dried Apple Slices
4860,ES,Dried Fruits,Manzana En Rebanadas,Fruta Seca,Todos los tamaños,,Fruta Seca Manzana En Rebanadas
4860,FR,Dried Fruits,Pommes Séchées En Tranches,,,,Pommes Séchées En Tranches
4861,EN,Dried Fruits,Apricots,Dried,All Sizes,Prunus armeniaca,Dried Apricots
4861,ES,Dried Fruits,Chabacano / Melocoton,Fruta Seca,Todos los tamaños,Prunus armeniaca,Fruta Seca Chabacano / Melocoton
4861,FR,Dried Fruits,Abricots Séchés,,,,Abricots Séchés
4862,EN,Dried Fruits,Dates,Dried,All Sizes,Phoenix dactylifera,Dried Dates
4862,ES,Dried Fruits,Datiles,Fruta Seca,Todos los tamaños,Phoenix dactylifera,Fruta Seca Datiles
4862,FR,Dried Fruits,Dattes Séchées,,,,Dattes Séchées
4863,EN,Dried Fruits,Dates,Retailer Assigned - Dried,All Sizes,Phoenix dactylifera,Retailer Assigned - Dried Dates
4863,ES,Dried Fruits,Datiles,Asignado Por La Cadena,Todos los tamaños,Phoenix dactylifera,Asignado Por La Cadena Datiles
4863,FR,Dried Fruits,Dattes Séchées,Code Assigné Aux Détaillants,,,Code Assigné Aux Détaillants Dattes Séchées
4864,EN,Dried Fruits,Pineapple,Dried,All Sizes,Ananas comosus,Dried Pineapple
4864,ES,Dried Fruits,Piñas,Fruta Seca,Todos los tamaños,Ananas comosus,Fruta Seca Piñas
4864,FR,Dried Fruits,Ananas Séchés,,,,Ananas Séchés
4865,EN,Dried Fruits,Prunes,Regular (dried Fruit),All Sizes,Prunus domestica,Regular (dried Fruit) Prunes
4865,ES,Dried Fruits,Ciruelas Pasas,Regular,Todos los tamaños,Prunus domestica,Regular Ciruelas Pasas
4865,FR,Dried Fruits,Pruneaux,Avec Noyaux,,,Avec Noyaux Pruneaux
4866,EN,Dried Fruits,Prunes,Pitted (dried Fruit),All Sizes,Prunus domestica,Pitted (dried Fruit) Prunes
4866,ES,Dried Fruits,Ciruelas Pasas,Deshuesado,Todos los tamaños,Prunus domestica,Deshuesado Ciruelas Pasas
4866,FR,Dried Fruits,Pruneaux,Dénoyautés,,,Dénoyautés Pruneaux
4867,EN,Dried Fruits,Prunes,Retailer Assigned - Dried,All Sizes,Prunus domestica,Retailer Assigned - Dried Prunes
4867,ES,Dried Fruits,Ciruelas Pasas,Asignado Por La Cadena,Todos los tamaños,Prunus domestica,Asignado Por La Cadena Ciruelas Pasas
4867,FR,Dried Fruits,Pruneaux,Code Assigné Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Code Assigné Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Pruneaux
4868,EN,Dried Fruits,Raisins,Black (dried Fruit),All Sizes,,Black (dried Fruit) Raisins
4868,ES,Dried Fruits,Pasas,Negro,Todos los tamaños,,Negro Pasas
4868,FR,Dried Fruits,Raisins Secs,Noirs,,,Noirs Raisins Secs
4869,EN,Dried Fruits,Raisins,Golden/Yellow (dried Fruit),All Sizes,,Golden/Yellow (dried Fruit) Raisins
4869,ES,Dried Fruits,Pasas,Dorado/Amarillo,Todos los tamaños,,Dorado/Amarillo Pasas
4869,FR,Dried Fruits,Raisins Secs,Jaunes/Dorés,,,Jaunes/Dorés Raisins Secs
4870,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4870,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4870,FR,Dried Fruits,Autres Fruits Secs,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Fruits Secs
4871,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4871,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4871,FR,Dried Fruits,Autres Fruits Secs,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Fruits Secs
4872,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4872,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4872,FR,Dried Fruits,Autres Fruits Secs,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Fruits Secs
4873,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4873,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4873,FR,Dried Fruits,Autres Fruits Secs,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Fruits Secs
4874,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4874,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4875,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4875,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4876,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4876,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4877,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4877,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4878,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4878,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4879,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4879,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4880,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4880,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4881,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4881,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4882,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4882,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4883,EN,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,,Retailer Assigned Other Dried Fruits
4883,ES,Dried Fruits,Otras Frutas Secas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Frutas Secas
4884,EN,Herbs,Arugula/Rocket,,All Sizes,Eruca versicara,Arugula/Rocket
4884,ES,Herbs,Arugula/Rocket,,Todos los tamaños,Eruca versicara,Arugula/Rocket
4884,FR,Herbs,Arugula/Roquette,,,,Arugula/Roquette
4885,EN,Herbs,Basil,,All Sizes,Ocimum spp.,Basil
4885,ES,Herbs,Albahaca,,Todos los tamaños,Ocimum spp.,Albahaca
4885,FR,Herbs,Basilic,,,,Basilic
4886,EN,Herbs,Basil,Opal,All Sizes,Ocimum spp.,Opal Basil
4886,ES,Herbs,Albahaca,Opalo,Todos los tamaños,Ocimum spp.,Opalo Albahaca
4886,FR,Herbs,Basilic,Opale,,,Opale Basilic
4887,EN,Herbs,Basil,Sweet,All Sizes,Ocimum spp.,Sweet Basil
4887,ES,Herbs,Albahaca,Dulce,Todos los tamaños,Ocimum spp.,Dulce Albahaca
4887,FR,Herbs,Basilic,Grand,,,Grand Basilic
4888,EN,Herbs,Chives,,All Sizes,Allium Tuberosum,Chives
4888,ES,Herbs,Cebollino,,Todos los tamaños,Allium tuberosum,Cebollino
4888,FR,Herbs,Ciboulette,,,,Ciboulette
4889,EN,Herbs,Cilantro (chinese Parsley/Coriander),,All Sizes,Coriandrum sativum,Cilantro (chinese Parsley/Coriander)
4889,ES,Herbs,Cilantro,,Todos los tamaños,Coriyrum sativum,Cilantro
4889,FR,Herbs,Coriandre (persil Chinois),,,,Coriandre (persil Chinois)
4890,EN,Fruits,Pears,Chinese Yali,All Sizes,Pyrus spp.,Chinese Yali Pears
4890,ES,Fruits,Pera,China Yali,Todos los tamaños,Pyrus spp.,China Yali Pera
4890,FR,Fruits,Poires,Chinoises Yali,,,Chinoises Yali Poires
4891,EN,Herbs,Dill,,All Sizes,Anethum graveolens,Dill
4891,ES,Herbs,Eneldo,,Todos los tamaños,Anethum graveolens,Eneldo
4891,FR,Herbs,Aneth,,,,Aneth
4892,EN,Herbs,Dill,Baby,All Sizes,Anethum graveolens,Baby Dill
4892,ES,Herbs,Eneldo,Baby,Todos los tamaños,Anethum graveolens,Baby Eneldo
4892,FR,Herbs,Aneth,Jeune,,,Jeune Aneth
4893,EN,Herbs,Dill,Pickling,All Sizes,Anethum graveolens,Pickling Dill
4893,ES,Herbs,Eneldo,En Conserva,Todos los tamaños,Anethum graveolens,En Conserva Eneldo
4893,FR,Herbs,Aneth,À Mariner,,,À Mariner Aneth
4894,EN,Herbs,Lemongrass,,All Sizes,Cymbopogon citratus,Lemongrass
4894,ES,Herbs,Zacate Limón,,Todos los tamaños,Cymbopogon citratus,Zacate Limón
4894,FR,Herbs,Citronnelle,,,,Citronnelle
4895,EN,Herbs,Marjoram,,All Sizes,Origanum spp,Marjoram
4895,ES,Herbs,Mejorana,,Todos los tamaños,Origanum spp,Mejorana
4895,FR,Herbs,Marjolaine,,,,Marjolaine
4896,EN,Herbs,Mint,,All Sizes,Mentha spp,Mint
4896,ES,Herbs,Menta,,Todos los tamaños,Mentha spp,Menta
4896,FR,Herbs,Menthe,,,,Menthe
4897,EN,Herbs,Oregano,,All Sizes,,Oregano
4897,ES,Herbs,Oregano,,Todos los tamaños,,Oregano
4897,FR,Herbs,Origan,,,,Origan
4898,EN,Herbs,Oyster Plant/Salsify,,All Sizes,Tragopogan porrifolius,Oyster Plant/Salsify
4898,ES,Herbs,Planta De Ostras/Salsifi,Diente De Leon,Todos los tamaños,Tragopogan porrifolius,Diente De Leon Planta De Ostras/Salsifi
4898,FR,Herbs,Salsifi/Scorsonère,,,,Salsifi/Scorsonère
4899,EN,Herbs,Parsley,Regular/Curly,All Sizes,Petroselinum crispum,Regular/Curly Parsley
4899,ES,Herbs,Perejil,Regular/Curly,Todos los tamaños,Petroselinum crispum,Regular/Curly Perejil
4899,FR,Herbs,Persil,Frisé,,,Frisé Persil
4901,EN,Herbs,Parsley,Italian/Continental/French,All Sizes,Petroselinum crispum,Italian/Continental/French Parsley
4901,ES,Herbs,Perejil,Italian/Continental/French,Todos los tamaños,Petroselinum crispum,Italian/Continental/French Perejil
4901,FR,Herbs,Persil,Italien/Plat,,,Italien/Plat Persil
4902,EN,Herbs,Parsley,Retailer Assigned,All Sizes,Petroselinum crispum,Retailer Assigned Parsley
4902,ES,Herbs,Perejil,Asignado Por La Cadena,Todos los tamaños,Petroselinum crispum,Asignado Por La Cadena Perejil
4902,FR,Herbs,Persil,Code Assigné Aux Détaillants,,,Code Assigné Aux Détaillants Persil
4903,EN,Herbs,Rosemary,,All Sizes,Rosemarinus officinalis,Rosemary
4903,ES,Herbs,Romero,,Todos los tamaños,Rosemarinus officinalis,Romero
4903,FR,Herbs,Romarin,,,,Romarin
4904,EN,Herbs,Sage,,All Sizes,Salvia officinalis,Sage
4904,ES,Herbs,Salvia,,Todos los tamaños,Salvia officinalis,Salvia
4904,FR,Herbs,Sauge,,,,Sauge
4905,EN,Herbs,Sorrel,,All Sizes,Rumex spp.,Sorrel
4905,ES,Herbs,Alazan,Lengua De Vaca,Todos los tamaños,Rumex spp.,Lengua De Vaca Alazan
4905,FR,Herbs,Oseille,,,,Oseille
4906,EN,Herbs,Tarragon,,All Sizes,Artemisia dracunculus,Tarragon
4906,ES,Herbs,Estragon,,Todos los tamaños,Artemisia dracunculus,Estragon
4906,FR,Herbs,Estragon,,,,Estragon
4907,EN,Herbs,Thyme,,All Sizes,Thymus vulgaris,Thyme
4907,ES,Herbs,Tomillo,,Todos los tamaños,Thymus vulgaris,Tomillo
4907,FR,Herbs,Thym,,,,Thym
4908,EN,Herbs,Vanilla Bean,,All Sizes,Vanilla planifolia,Vanilla Bean
4908,ES,Herbs,Vaina De Vainilla,,Todos los tamaños,Vanilla planifolia,Vaina De Vainilla
4908,FR,Herbs,Gousse De Vanille,,,,Gousse De Vanille
4909,EN,Herbs,Other Herbs,Retailer Assigned,All Sizes,,Retailer Assigned Other Herbs
4909,ES,Herbs,Otras Hierbas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Hierbas
4909,FR,Herbs,Autres Herbes,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Herbes
4910,EN,Herbs,Other Herbs,Retailer Assigned,All Sizes,,Retailer Assigned Other Herbs
4910,ES,Herbs,Otras Hierbas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Hierbas
4910,FR,Herbs,Autres Herbes,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Herbes
4911,EN,Herbs,Other Herbs,Retailer Assigned,All Sizes,,Retailer Assigned Other Herbs
4911,ES,Herbs,Otras Hierbas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Hierbas
4911,FR,Herbs,Autres Herbes,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Herbes
4912,EN,Herbs,Other Herbs,Retailer Assigned,All Sizes,,Retailer Assigned Other Herbs
4912,ES,Herbs,Otras Hierbas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Hierbas
4912,FR,Herbs,Autres Herbes,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U.,,,Codes Assignés Aux Détaillants En Amérique Du Nord/Fpc Assigné Au R.-U. Autres Herbes
4913,EN,Herbs,Other Herbs,Retailer Assigned,All Sizes,,Retailer Assigned Other Herbs
4913,ES,Herbs,Otras Hierbas,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Otras Hierbas
